tn,tp,fp,fn,Accuracy_Score,seed,feature_set,ROC-AUC,MCC,Sensitivity,Specificity,Recall_Sensitivity,Precision,Recall_Specificity
33,6,5,16,0.65,6933,clinical_guild,0.5705741626794258,0.17578608179692395,0.2727272727272727,0.868421052631579,0.2727272727272727,0.5454545454545454,0.868421052631579
36,4,2,18,0.6666666666666666,6933,clinical_guild_split,0.5645933014354068,0.2075143391598224,0.18181818181818182,0.9473684210526315,0.18181818181818182,0.6666666666666666,0.9473684210526315
36,2,2,20,0.6333333333333333,6933,brain_base,0.5191387559808612,0.07394738666465356,0.09090909090909091,0.9473684210526315,0.09090909090909091,0.5,0.9473684210526315
35,4,3,18,0.65,6933,brain_guild,0.5514354066985646,0.15442171013513478,0.18181818181818182,0.9210526315789473,0.18181818181818182,0.5714285714285714,0.9210526315789473
37,2,1,20,0.65,6933,brain_guild_split,0.5322966507177034,0.14282116322104593,0.09090909090909091,0.9736842105263158,0.09090909090909091,0.6666666666666666,0.9736842105263158
37,18,1,4,0.9166666666666666,6933,AD_base,0.895933014354067,0.8203253299694299,0.8181818181818182,0.9736842105263158,0.8181818181818182,0.9473684210526315,0.9736842105263158
37,19,1,3,0.9333333333333333,6933,AD_guild,0.9186602870813398,0.8559529790779073,0.8636363636363636,0.9736842105263158,0.8636363636363636,0.95,0.9736842105263158
37,20,1,2,0.95,6933,AD_guild_split,0.9413875598086126,0.8918899540888059,0.9090909090909091,0.9736842105263158,0.9090909090909091,0.9523809523809523,0.9736842105263158
32,3,6,19,0.5833333333333334,3471,clinical_base,0.48923444976076547,-0.029057819627573304,0.13636363636363635,0.8421052631578947,0.13636363636363635,0.3333333333333333,0.8421052631578947
33,5,5,17,0.6333333333333333,3471,clinical_guild,0.5478468899521531,0.12373764497794919,0.22727272727272727,0.868421052631579,0.22727272727272727,0.5,0.868421052631579
36,4,2,18,0.6666666666666666,3471,clinical_guild_split,0.5645933014354068,0.2075143391598224,0.18181818181818182,0.9473684210526315,0.18181818181818182,0.6666666666666666,0.9473684210526315
34,4,4,18,0.6333333333333333,3471,brain_base,0.5382775119617226,0.1085250938180765,0.18181818181818182,0.8947368421052632,0.18181818181818182,0.5,0.8947368421052632
36,4,2,18,0.6666666666666666,3471,brain_guild,0.5645933014354068,0.2075143391598224,0.18181818181818182,0.9473684210526315,0.18181818181818182,0.6666666666666666,0.9473684210526315
36,0,2,22,0.6,3471,brain_guild_split,0.4736842105263158,-0.14129296641852573,0.0,0.9473684210526315,0.0,0.0,0.9473684210526315
38,20,0,2,0.9666666666666667,3471,AD_base,0.9545454545454546,0.929320377284585,0.9090909090909091,1.0,0.9090909090909091,1.0,1.0
38,20,0,2,0.9666666666666667,3471,AD_guild,0.9545454545454546,0.929320377284585,0.9090909090909091,1.0,0.9090909090909091,1.0,1.0
38,21,0,1,0.9833333333333333,3471,AD_guild_split,0.9772727272727273,0.9644013324700097,0.9545454545454546,1.0,0.9545454545454546,1.0,1.0
35,8,5,12,0.7166666666666667,8836,clinical_base,0.6375,0.3146712622298427,0.4,0.875,0.4,0.6153846153846154,0.875
36,8,4,12,0.7333333333333333,8836,clinical_guild,0.65,0.35355339059327373,0.4,0.9,0.4,0.6666666666666666,0.9
38,4,2,16,0.7,8836,clinical_guild_split,0.575,0.23570226039551584,0.2,0.95,0.2,0.6666666666666666,0.95
37,7,3,13,0.7333333333333333,8836,brain_base,0.6375000000000002,0.3478505426185217,0.35,0.925,0.35,0.7,0.925
37,4,3,16,0.6833333333333333,8836,brain_guild,0.5625,0.1835557745535881,0.2,0.925,0.2,0.5714285714285714,0.925
39,3,1,17,0.7,8836,brain_guild_split,0.5624999999999999,0.236227795630767,0.15,0.975,0.15,0.75,0.975
39,16,1,4,0.9166666666666666,8836,AD_base,0.8875,0.8107519604972092,0.8,0.975,0.8,0.9411764705882353,0.975
39,20,1,0,0.9833333333333333,8836,AD_guild,0.9874999999999999,0.9636241116594315,1.0,0.975,1.0,0.9523809523809523,0.975
39,20,1,0,0.9833333333333333,8836,AD_guild_split,0.9874999999999999,0.9636241116594315,1.0,0.975,1.0,0.9523809523809523,0.975
34,7,4,15,0.6833333333333333,3296,clinical_base,0.6064593301435407,0.26516883525298696,0.3181818181818182,0.8947368421052632,0.3181818181818182,0.6363636363636364,0.8947368421052632
34,4,4,18,0.6333333333333333,3296,clinical_guild,0.5382775119617226,0.1085250938180765,0.18181818181818182,0.8947368421052632,0.18181818181818182,0.5,0.8947368421052632
34,6,4,16,0.6666666666666666,3296,clinical_guild_split,0.5837320574162679,0.2165408787114111,0.2727272727272727,0.8947368421052632,0.2727272727272727,0.6,0.8947368421052632
33,6,5,16,0.65,3296,brain_base,0.5705741626794258,0.17578608179692395,0.2727272727272727,0.868421052631579,0.2727272727272727,0.5454545454545454,0.868421052631579
34,5,4,17,0.65,3296,brain_guild,0.5610047846889953,0.16466097788958206,0.22727272727272727,0.8947368421052632,0.22727272727272727,0.5555555555555556,0.8947368421052632
34,5,4,17,0.65,3296,brain_guild_split,0.5610047846889953,0.16466097788958206,0.22727272727272727,0.8947368421052632,0.22727272727272727,0.5555555555555556,0.8947368421052632
37,21,1,1,0.9666666666666667,3296,AD_base,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
37,22,1,0,0.9833333333333333,3296,AD_guild,0.986842105263158,0.9650648239452498,1.0,0.9736842105263158,1.0,0.9565217391304348,0.9736842105263158
37,21,1,1,0.9666666666666667,3296,AD_guild_split,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
32,9,5,14,0.6833333333333333,5108,clinical_base,0.6280846063454759,0.2944752369310035,0.391304347826087,0.8648648648648649,0.391304347826087,0.6428571428571429,0.8648648648648649
32,4,5,19,0.6,5108,clinical_guild,0.5193889541715628,0.05280108137722002,0.17391304347826086,0.8648648648648649,0.17391304347826086,0.4444444444444444,0.8648648648648649
33,6,4,17,0.65,5108,clinical_guild_split,0.5763807285546416,0.19929369997170918,0.2608695652173913,0.8918918918918919,0.2608695652173913,0.6,0.8918918918918919
32,9,5,14,0.6833333333333333,5108,brain_base,0.6280846063454759,0.2944752369310035,0.391304347826087,0.8648648648648649,0.391304347826087,0.6428571428571429,0.8648648648648649
33,4,4,19,0.6166666666666667,5108,brain_guild,0.5329024676850763,0.0941188434079151,0.17391304347826086,0.8918918918918919,0.17391304347826086,0.5,0.8918918918918919
33,3,4,20,0.6,5108,brain_guild_split,0.5111633372502937,0.03381441404290676,0.13043478260869565,0.8918918918918919,0.13043478260869565,0.42857142857142855,0.8918918918918919
37,19,0,4,0.9333333333333333,5108,AD_base,0.9130434782608696,0.863419427106539,0.8260869565217391,1.0,0.8260869565217391,1.0,1.0
37,20,0,3,0.95,5108,AD_guild,0.9347826086956521,0.8968544062928813,0.8695652173913043,1.0,0.8695652173913043,1.0,1.0
37,20,0,3,0.95,5108,AD_guild_split,0.9347826086956521,0.8968544062928813,0.8695652173913043,1.0,0.8695652173913043,1.0,1.0
30,6,8,16,0.6,6538,clinical_base,0.5311004784688995,0.070869157725464,0.2727272727272727,0.7894736842105263,0.2727272727272727,0.42857142857142855,0.7894736842105263
30,6,8,16,0.6,6538,clinical_guild,0.5311004784688995,0.070869157725464,0.2727272727272727,0.7894736842105263,0.2727272727272727,0.42857142857142855,0.7894736842105263
33,6,5,16,0.65,6538,clinical_guild_split,0.5705741626794258,0.17578608179692395,0.2727272727272727,0.868421052631579,0.2727272727272727,0.5454545454545454,0.868421052631579
34,7,4,15,0.6833333333333333,6538,brain_base,0.6064593301435407,0.26516883525298696,0.3181818181818182,0.8947368421052632,0.3181818181818182,0.6363636363636364,0.8947368421052632
32,7,6,15,0.65,6538,brain_guild,0.5801435406698564,0.18749127158962314,0.3181818181818182,0.8421052631578947,0.3181818181818182,0.5384615384615384,0.8421052631578947
34,9,4,13,0.7166666666666667,6538,brain_guild_split,0.6519138755980862,0.35539390286391254,0.4090909090909091,0.8947368421052632,0.4090909090909091,0.6923076923076923,0.8947368421052632
38,21,0,1,0.9833333333333333,6538,AD_base,0.9772727272727273,0.9644013324700097,0.9545454545454546,1.0,0.9545454545454546,1.0,1.0
38,21,0,1,0.9833333333333333,6538,AD_guild,0.9772727272727273,0.9644013324700097,0.9545454545454546,1.0,0.9545454545454546,1.0,1.0
38,21,0,1,0.9833333333333333,6538,AD_guild_split,0.9772727272727273,0.9644013324700097,0.9545454545454546,1.0,0.9545454545454546,1.0,1.0
29,8,8,15,0.6166666666666667,6119,clinical_base,0.5658049353701528,0.14469946088846442,0.34782608695652173,0.7837837837837838,0.34782608695652173,0.5,0.7837837837837838
32,8,5,15,0.6666666666666666,6119,clinical_guild,0.6063454759106933,0.251011251890361,0.34782608695652173,0.8648648648648649,0.34782608695652173,0.6153846153846154,0.8648648648648649
33,7,4,16,0.6666666666666666,6119,clinical_guild_split,0.5981198589894242,0.24657969355483222,0.30434782608695654,0.8918918918918919,0.30434782608695654,0.6363636363636364,0.8918918918918919
33,7,4,16,0.6666666666666666,6119,brain_base,0.5981198589894242,0.24657969355483222,0.30434782608695654,0.8918918918918919,0.30434782608695654,0.6363636363636364,0.8918918918918919
31,8,6,15,0.65,6119,brain_guild,0.5928319623971798,0.21342700658302088,0.34782608695652173,0.8378378378378378,0.34782608695652173,0.5714285714285714,0.8378378378378378
32,5,5,18,0.6166666666666667,6119,brain_guild_split,0.5411280846063455,0.10731199229245879,0.21739130434782608,0.8648648648648649,0.21739130434782608,0.5,0.8648648648648649
37,21,0,2,0.9666666666666667,6119,AD_base,0.9565217391304348,0.9307098021327342,0.9130434782608695,1.0,0.9130434782608695,1.0,1.0
37,22,0,1,0.9833333333333333,6119,AD_guild,0.9782608695652174,0.9650648239452498,0.9565217391304348,1.0,0.9565217391304348,1.0,1.0
37,22,0,1,0.9833333333333333,6119,AD_guild_split,0.9782608695652174,0.9650648239452498,0.9565217391304348,1.0,0.9565217391304348,1.0,1.0
32,6,5,17,0.6333333333333333,7178,clinical_base,0.5628672150411281,0.15798818688842545,0.2608695652173913,0.8648648648648649,0.2608695652173913,0.5454545454545454,0.8648648648648649
33,8,4,15,0.6833333333333333,7178,clinical_guild,0.6198589894242068,0.2913762473312009,0.34782608695652173,0.8918918918918919,0.34782608695652173,0.6666666666666666,0.8918918918918919
34,1,3,22,0.5833333333333334,7178,clinical_guild_split,0.481198589894242,-0.0732927790357821,0.043478260869565216,0.918918918918919,0.043478260869565216,0.25,0.918918918918919
34,3,3,20,0.6166666666666667,7178,brain_base,0.5246768507638072,0.07998563652229045,0.13043478260869565,0.918918918918919,0.13043478260869565,0.5,0.918918918918919
35,3,2,20,0.6333333333333333,7178,brain_guild,0.5381903642773207,0.13436378511071695,0.13043478260869565,0.9459459459459459,0.13043478260869565,0.6,0.9459459459459459
33,0,4,23,0.55,7178,brain_guild_split,0.44594594594594594,-0.21071673972787353,0.0,0.8918918918918919,0.0,0.0,0.8918918918918919
37,22,0,1,0.9833333333333333,7178,AD_base,0.9782608695652174,0.9650648239452498,0.9565217391304348,1.0,0.9565217391304348,1.0,1.0
37,22,0,1,0.9833333333333333,7178,AD_guild,0.9782608695652174,0.9650648239452498,0.9565217391304348,1.0,0.9565217391304348,1.0,1.0
37,22,0,1,0.9833333333333333,7178,AD_guild_split,0.9782608695652174,0.9650648239452498,0.9565217391304348,1.0,0.9565217391304348,1.0,1.0
31,7,7,15,0.6333333333333333,8480,clinical_base,0.5669856459330143,0.15264126279330706,0.3181818181818182,0.8157894736842105,0.3181818181818182,0.5,0.8157894736842105
34,7,4,15,0.6833333333333333,8480,clinical_guild,0.6064593301435407,0.26516883525298696,0.3181818181818182,0.8947368421052632,0.3181818181818182,0.6363636363636364,0.8947368421052632
34,5,4,17,0.65,8480,clinical_guild_split,0.5610047846889953,0.16466097788958206,0.22727272727272727,0.8947368421052632,0.22727272727272727,0.5555555555555556,0.8947368421052632
31,5,7,17,0.6,8480,brain_base,0.521531100478469,0.0518785847899556,0.22727272727272727,0.8157894736842105,0.22727272727272727,0.4166666666666667,0.8157894736842105
34,5,4,17,0.65,8480,brain_guild,0.5610047846889953,0.16466097788958206,0.22727272727272727,0.8947368421052632,0.22727272727272727,0.5555555555555556,0.8947368421052632
33,5,5,17,0.6333333333333333,8480,brain_guild_split,0.5478468899521531,0.12373764497794919,0.22727272727272727,0.868421052631579,0.22727272727272727,0.5,0.868421052631579
37,21,1,1,0.9666666666666667,8480,AD_base,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
37,21,1,1,0.9666666666666667,8480,AD_guild,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
37,21,1,1,0.9666666666666667,8480,AD_guild_split,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
35,5,4,16,0.6666666666666666,7398,clinical_base,0.5677655677655677,0.1810400601075316,0.23809523809523808,0.8974358974358975,0.23809523809523808,0.5555555555555556,0.8974358974358975
38,5,1,16,0.7166666666666667,7398,clinical_guild,0.6062271062271062,0.33778066961039593,0.23809523809523808,0.9743589743589743,0.23809523809523808,0.8333333333333334,0.9743589743589743
37,2,2,19,0.65,7398,clinical_guild_split,0.521978021978022,0.08404977220207888,0.09523809523809523,0.9487179487179487,0.09523809523809523,0.5,0.9487179487179487
36,5,3,16,0.6833333333333333,7398,brain_base,0.5805860805860806,0.2261441277720514,0.23809523809523808,0.9230769230769231,0.23809523809523808,0.625,0.9230769230769231
38,1,1,20,0.65,7398,brain_guild,0.510989010989011,0.05839848217828566,0.047619047619047616,0.9743589743589743,0.047619047619047616,0.5,0.9743589743589743
37,1,2,20,0.6333333333333333,7398,brain_guild_split,0.4981684981684982,-0.008016434504064697,0.047619047619047616,0.9487179487179487,0.047619047619047616,0.3333333333333333,0.9487179487179487
38,15,1,6,0.8833333333333333,7398,AD_base,0.8443223443223443,0.7427639609581914,0.7142857142857143,0.9743589743589743,0.7142857142857143,0.9375,0.9743589743589743
38,18,1,3,0.9333333333333333,7398,AD_guild,0.9157509157509157,0.8525825354681494,0.8571428571428571,0.9743589743589743,0.8571428571428571,0.9473684210526315,0.9743589743589743
38,16,1,5,0.9,7398,AD_guild_split,0.868131868131868,0.7793215269467167,0.7619047619047619,0.9743589743589743,0.7619047619047619,0.9411764705882353,0.9743589743589743
32,4,5,19,0.6,1983,clinical_base,0.5193889541715628,0.05280108137722002,0.17391304347826086,0.8648648648648649,0.17391304347826086,0.4444444444444444,0.8648648648648649
32,5,5,18,0.6166666666666667,1983,clinical_guild,0.5411280846063455,0.10731199229245879,0.21739130434782608,0.8648648648648649,0.21739130434782608,0.5,0.8648648648648649
35,3,2,20,0.6333333333333333,1983,clinical_guild_split,0.5381903642773207,0.13436378511071695,0.13043478260869565,0.9459459459459459,0.13043478260869565,0.6,0.9459459459459459
33,6,4,17,0.65,1983,brain_base,0.5763807285546416,0.19929369997170918,0.2608695652173913,0.8918918918918919,0.2608695652173913,0.6,0.8918918918918919
32,6,5,17,0.6333333333333333,1983,brain_guild,0.5628672150411281,0.15798818688842545,0.2608695652173913,0.8648648648648649,0.2608695652173913,0.5454545454545454,0.8648648648648649
34,5,3,18,0.65,1983,brain_guild_split,0.5681551116333725,0.19496046134496697,0.21739130434782608,0.918918918918919,0.21739130434782608,0.625,0.918918918918919
36,22,1,1,0.9666666666666667,1983,AD_base,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
36,21,1,2,0.95,1983,AD_guild,0.9430082256169213,0.8939298246372461,0.9130434782608695,0.972972972972973,0.9130434782608695,0.9545454545454546,0.972972972972973
36,22,1,1,0.9666666666666667,1983,AD_guild_split,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
33,3,4,20,0.6,4062,clinical_base,0.5111633372502937,0.03381441404290676,0.13043478260869565,0.8918918918918919,0.13043478260869565,0.42857142857142855,0.8918918918918919
35,4,2,19,0.65,4062,clinical_guild,0.5599294947121034,0.19425083155413395,0.17391304347826086,0.9459459459459459,0.17391304347826086,0.6666666666666666,0.9459459459459459
35,2,2,21,0.6166666666666667,4062,clinical_guild_split,0.5164512338425382,0.06413118165630934,0.08695652173913043,0.9459459459459459,0.08695652173913043,0.5,0.9459459459459459
34,1,3,22,0.5833333333333334,4062,brain_base,0.481198589894242,-0.0732927790357821,0.043478260869565216,0.918918918918919,0.043478260869565216,0.25,0.918918918918919
35,1,2,22,0.6,4062,brain_guild,0.49471210340775557,-0.023592810216683916,0.043478260869565216,0.9459459459459459,0.043478260869565216,0.3333333333333333,0.9459459459459459
35,1,2,22,0.6,4062,brain_guild_split,0.49471210340775557,-0.023592810216683916,0.043478260869565216,0.9459459459459459,0.043478260869565216,0.3333333333333333,0.9459459459459459
36,22,1,1,0.9666666666666667,4062,AD_base,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
36,23,1,0,0.9833333333333333,4062,AD_guild,0.9864864864864865,0.965625409997289,1.0,0.972972972972973,1.0,0.9583333333333334,0.972972972972973
36,23,1,0,0.9833333333333333,4062,AD_guild_split,0.9864864864864865,0.965625409997289,1.0,0.972972972972973,1.0,0.9583333333333334,0.972972972972973
34,4,7,15,0.6333333333333333,3682,clinical_base,0.5198973042362002,0.04784081641737828,0.21052631578947367,0.8292682926829268,0.21052631578947367,0.36363636363636365,0.8292682926829268
35,3,6,16,0.6333333333333333,3682,clinical_guild,0.5057766367137355,0.015051072157413536,0.15789473684210525,0.8536585365853658,0.15789473684210525,0.3333333333333333,0.8536585365853658
37,3,4,16,0.6666666666666666,3682,clinical_guild_split,0.5301668806161747,0.08742631518820035,0.15789473684210525,0.9024390243902439,0.15789473684210525,0.42857142857142855,0.9024390243902439
37,4,4,15,0.6833333333333333,3682,brain_base,0.5564826700898587,0.15458497426589177,0.21052631578947367,0.9024390243902439,0.21052631578947367,0.5,0.9024390243902439
36,2,5,17,0.6333333333333333,3682,brain_guild,0.4916559691912708,-0.024181746754183074,0.10526315789473684,0.8780487804878049,0.10526315789473684,0.2857142857142857,0.8780487804878049
39,1,2,18,0.6666666666666666,3682,brain_guild_split,0.5019255455712451,0.008219671678347688,0.05263157894736842,0.9512195121951219,0.05263157894736842,0.3333333333333333,0.9512195121951219
40,19,1,0,0.9833333333333333,3682,AD_base,0.9878048780487805,0.9627197246824659,1.0,0.975609756097561,1.0,0.95,0.975609756097561
40,19,1,0,0.9833333333333333,3682,AD_guild,0.9878048780487805,0.9627197246824659,1.0,0.975609756097561,1.0,0.95,0.975609756097561
40,19,1,0,0.9833333333333333,3682,AD_guild_split,0.9878048780487805,0.9627197246824659,1.0,0.975609756097561,1.0,0.95,0.975609756097561
32,10,4,14,0.7,1050,clinical_base,0.6527777777777778,0.3539191986482828,0.4166666666666667,0.8888888888888888,0.4166666666666667,0.7142857142857143,0.8888888888888888
32,11,4,13,0.7166666666666667,1050,clinical_guild,0.6736111111111109,0.39283710065919303,0.4583333333333333,0.8888888888888888,0.4583333333333333,0.7333333333333333,0.8888888888888888
33,8,3,16,0.6833333333333333,1050,clinical_guild_split,0.6249999999999999,0.3165209768039985,0.3333333333333333,0.9166666666666666,0.3333333333333333,0.7272727272727273,0.9166666666666666
35,7,1,17,0.7,1050,brain_base,0.6319444444444445,0.38030436528708195,0.2916666666666667,0.9722222222222222,0.2916666666666667,0.875,0.9722222222222222
35,8,1,16,0.7166666666666667,1050,brain_guild,0.6527777777777778,0.4192187636816883,0.3333333333333333,0.9722222222222222,0.3333333333333333,0.8888888888888888,0.9722222222222222
35,5,1,19,0.6666666666666666,1050,brain_guild_split,0.5902777777777777,0.2948459875572344,0.20833333333333334,0.9722222222222222,0.20833333333333334,0.8333333333333334,0.9722222222222222
35,23,1,1,0.9666666666666667,1050,AD_base,0.9652777777777779,0.9305555555555556,0.9583333333333334,0.9722222222222222,0.9583333333333334,0.9583333333333334,0.9722222222222222
35,23,1,1,0.9666666666666667,1050,AD_guild,0.9652777777777779,0.9305555555555556,0.9583333333333334,0.9722222222222222,0.9583333333333334,0.9583333333333334,0.9722222222222222
35,23,1,1,0.9666666666666667,1050,AD_guild_split,0.9652777777777779,0.9305555555555556,0.9583333333333334,0.9722222222222222,0.9583333333333334,0.9583333333333334,0.9722222222222222
29,5,10,16,0.5666666666666667,5540,clinical_base,0.4908424908424909,-0.02017425108896008,0.23809523809523808,0.7435897435897436,0.23809523809523808,0.3333333333333333,0.7435897435897436
35,7,4,14,0.7,5540,clinical_guild,0.6153846153846154,0.2844627935584563,0.3333333333333333,0.8974358974358975,0.3333333333333333,0.6363636363636364,0.8974358974358975
36,2,3,19,0.6333333333333333,5540,clinical_guild_split,0.5091575091575092,0.0316069770620507,0.09523809523809523,0.9230769230769231,0.09523809523809523,0.4,0.9230769230769231
37,3,2,18,0.6666666666666666,5540,brain_base,0.5457875457875457,0.15803488531025348,0.14285714285714285,0.9487179487179487,0.14285714285714285,0.6,0.9487179487179487
37,3,2,18,0.6666666666666666,5540,brain_guild,0.5457875457875457,0.15803488531025348,0.14285714285714285,0.9487179487179487,0.14285714285714285,0.6,0.9487179487179487
36,2,3,19,0.6333333333333333,5540,brain_guild_split,0.5091575091575092,0.0316069770620507,0.09523809523809523,0.9230769230769231,0.09523809523809523,0.4,0.9230769230769231
38,16,1,5,0.9,5540,AD_base,0.868131868131868,0.7793215269467167,0.7619047619047619,0.9743589743589743,0.7619047619047619,0.9411764705882353,0.9743589743589743
38,19,1,2,0.95,5540,AD_guild,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
38,20,1,1,0.9666666666666667,5540,AD_guild_split,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
31,2,9,18,0.55,345,clinical_base,0.43750000000000006,-0.15228622596829317,0.1,0.775,0.1,0.18181818181818182,0.775
33,3,7,17,0.6,345,clinical_guild,0.48749999999999993,-0.03162277660168379,0.15,0.825,0.15,0.3,0.825
38,1,2,19,0.65,345,clinical_guild_split,0.49999999999999994,0.0,0.05,0.95,0.05,0.3333333333333333,0.95
38,4,2,16,0.7,345,brain_base,0.575,0.23570226039551584,0.2,0.95,0.2,0.6666666666666666,0.95
38,2,2,18,0.6666666666666666,345,brain_guild,0.5249999999999999,0.09449111825230681,0.1,0.95,0.1,0.5,0.95
38,0,2,20,0.6333333333333333,345,brain_guild_split,0.475,-0.13130643285972254,0.0,0.95,0.0,0.0,0.95
39,16,1,4,0.9166666666666666,345,AD_base,0.8875,0.8107519604972092,0.8,0.975,0.8,0.9411764705882353,0.975
39,18,1,2,0.95,345,AD_guild,0.9374999999999999,0.8867155358917449,0.9,0.975,0.9,0.9473684210526315,0.975
39,16,1,4,0.9166666666666666,345,AD_guild_split,0.8875,0.8107519604972092,0.8,0.975,0.8,0.9411764705882353,0.975
34,7,5,14,0.6833333333333333,9639,clinical_base,0.6025641025641025,0.24459979523511424,0.3333333333333333,0.8717948717948718,0.3333333333333333,0.5833333333333334,0.8717948717948718
34,6,5,15,0.6666666666666666,9639,clinical_guild,0.5787545787545788,0.19415714480974,0.2857142857142857,0.8717948717948718,0.2857142857142857,0.5454545454545454,0.8717948717948718
35,3,4,18,0.6333333333333333,9639,clinical_guild_split,0.5201465201465201,0.05986666068110038,0.14285714285714285,0.8974358974358975,0.14285714285714285,0.42857142857142855,0.8974358974358975
37,6,2,15,0.7166666666666667,9639,brain_base,0.6172161172161171,0.32893691312298384,0.2857142857142857,0.9487179487179487,0.2857142857142857,0.75,0.9487179487179487
36,4,3,17,0.6666666666666666,9639,brain_guild,0.5567765567765568,0.16871513464673743,0.19047619047619047,0.9230769230769231,0.19047619047619047,0.5714285714285714,0.9230769230769231
36,1,3,20,0.6166666666666667,9639,brain_guild_split,0.4853479853479854,-0.056033181468052584,0.047619047619047616,0.9230769230769231,0.047619047619047616,0.25,0.9230769230769231
38,18,1,3,0.9333333333333333,9639,AD_base,0.9157509157509157,0.8525825354681494,0.8571428571428571,0.9743589743589743,0.8571428571428571,0.9473684210526315,0.9743589743589743
38,20,1,1,0.9666666666666667,9639,AD_guild,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
38,19,1,2,0.95,9639,AD_guild_split,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
31,4,7,18,0.5833333333333334,9076,clinical_base,0.49880382775119614,-0.002979425115202101,0.18181818181818182,0.8157894736842105,0.18181818181818182,0.36363636363636365,0.8157894736842105
33,3,5,19,0.6,9076,clinical_guild,0.5023923444976076,0.006782818363629781,0.13636363636363635,0.868421052631579,0.13636363636363635,0.375,0.868421052631579
34,5,4,17,0.65,9076,clinical_guild_split,0.5610047846889953,0.16466097788958206,0.22727272727272727,0.8947368421052632,0.22727272727272727,0.5555555555555556,0.8947368421052632
35,6,3,16,0.6833333333333333,9076,brain_base,0.59688995215311,0.26152037664815975,0.2727272727272727,0.9210526315789473,0.2727272727272727,0.6666666666666666,0.9210526315789473
36,3,2,19,0.65,9076,brain_guild,0.5418660287081339,0.14599183064490295,0.13636363636363635,0.9473684210526315,0.13636363636363635,0.6,0.9473684210526315
37,2,1,20,0.65,9076,brain_guild_split,0.5322966507177034,0.14282116322104593,0.09090909090909091,0.9736842105263158,0.09090909090909091,0.6666666666666666,0.9736842105263158
37,20,1,2,0.95,9076,AD_base,0.9413875598086126,0.8918899540888059,0.9090909090909091,0.9736842105263158,0.9090909090909091,0.9523809523809523,0.9736842105263158
37,21,1,1,0.9666666666666667,9076,AD_guild,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
37,21,1,1,0.9666666666666667,9076,AD_guild_split,0.9641148325358853,0.9282296650717703,0.9545454545454546,0.9736842105263158,0.9545454545454546,0.9545454545454546,0.9736842105263158
31,3,6,20,0.5666666666666667,3771,clinical_base,0.4841363102232667,-0.043200884763180014,0.13043478260869565,0.8378378378378378,0.13043478260869565,0.3333333333333333,0.8378378378378378
34,5,3,18,0.65,3771,clinical_guild,0.5681551116333725,0.19496046134496697,0.21739130434782608,0.918918918918919,0.21739130434782608,0.625,0.918918918918919
36,5,1,18,0.6833333333333333,3771,clinical_guild_split,0.5951821386603997,0.30851602658597743,0.21739130434782608,0.972972972972973,0.21739130434782608,0.8333333333333334,0.972972972972973
34,5,3,18,0.65,3771,brain_base,0.5681551116333725,0.19496046134496697,0.21739130434782608,0.918918918918919,0.21739130434782608,0.625,0.918918918918919
35,5,2,18,0.6666666666666666,3771,brain_guild,0.581668625146886,0.24737913431389685,0.21739130434782608,0.9459459459459459,0.21739130434782608,0.7142857142857143,0.9459459459459459
37,2,0,21,0.65,3771,brain_guild_split,0.5434782608695652,0.2355255057696851,0.08695652173913043,1.0,0.08695652173913043,1.0,1.0
36,22,1,1,0.9666666666666667,3771,AD_base,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
36,22,1,1,0.9666666666666667,3771,AD_guild,0.964747356051704,0.9294947121034077,0.9565217391304348,0.972972972972973,0.9565217391304348,0.9565217391304348,0.972972972972973
