,tn,tp,fp,fn,accuracy_score,seed,feature_set,ROC-AUC,MCC,sensitivity,specificity,recall_sensitivity,precision,recall_specificty
860,50,5,2,23,0.6875,7518,brain_guild_split,0.570054945054945,0.23650429379443552,0.17857142857142858,0.9615384615384616,0.17857142857142858,0.7142857142857143,0.9615384615384616
861,52,27,0,1,0.9875,7518,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
862,52,27,0,1,0.9875,7518,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
863,52,26,0,2,0.975,7518,AD_guild_split,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
864,46,6,6,22,0.65,2341,clinical_base,0.5494505494505494,0.13211031413252305,0.21428571428571427,0.8846153846153846,0.21428571428571427,0.5,0.8846153846153846
865,48,3,4,25,0.6375,2341,clinical_guild,0.5151098901098902,0.05101073003409393,0.10714285714285714,0.9230769230769231,0.10714285714285714,0.42857142857142855,0.9230769230769231
866,49,3,3,25,0.65,2341,clinical_guild_split,0.5247252747252747,0.08954891411406404,0.10714285714285714,0.9423076923076923,0.10714285714285714,0.5,0.9423076923076923
867,48,9,4,19,0.7125,2341,brain_base,0.6222527472527473,0.3161260122463485,0.32142857142857145,0.9230769230769231,0.32142857142857145,0.6923076923076923,0.9230769230769231
868,49,6,3,22,0.6875,2341,brain_guild,0.5782967032967032,0.2363761911890191,0.21428571428571427,0.9423076923076923,0.21428571428571427,0.6666666666666666,0.9423076923076923
869,49,5,3,23,0.675,2341,brain_guild_split,0.5604395604395604,0.19218555339901836,0.17857142857142858,0.9423076923076923,0.17857142857142858,0.625,0.9423076923076923
870,52,24,0,4,0.95,2341,AD_base,0.9285714285714286,0.8921425711997711,0.8571428571428571,1.0,0.8571428571428571,1.0,1.0
871,52,23,0,5,0.9375,2341,AD_guild,0.9107142857142857,0.8656635799107871,0.8214285714285714,1.0,0.8214285714285714,1.0,1.0
872,52,25,0,3,0.9625,2341,AD_guild_split,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
873,45,10,7,18,0.6875,4340,clinical_base,0.6112637362637363,0.2594595062557205,0.35714285714285715,0.8653846153846154,0.35714285714285715,0.5882352941176471,0.8653846153846154
874,45,9,7,19,0.675,4340,clinical_guild,0.5934065934065934,0.22276052780340766,0.32142857142857145,0.8653846153846154,0.32142857142857145,0.5625,0.8653846153846154
875,48,10,4,18,0.725,4340,clinical_guild_split,0.6401098901098902,0.3517576004121235,0.35714285714285715,0.9230769230769231,0.35714285714285715,0.7142857142857143,0.9230769230769231
876,49,9,3,19,0.725,4340,brain_base,0.6318681318681318,0.3522941710200615,0.32142857142857145,0.9423076923076923,0.32142857142857145,0.75,0.9423076923076923
877,47,7,5,21,0.675,4340,brain_guild,0.5769230769230769,0.20550493309503587,0.25,0.9038461538461539,0.25,0.5833333333333334,0.9038461538461539
878,48,5,4,23,0.6625,4340,brain_guild_split,0.5508241758241759,0.15343717673673168,0.17857142857142858,0.9230769230769231,0.17857142857142858,0.5555555555555556,0.9230769230769231
879,52,23,0,5,0.9375,4340,AD_base,0.9107142857142857,0.8656635799107871,0.8214285714285714,1.0,0.8214285714285714,1.0,1.0
880,52,25,0,3,0.9625,4340,AD_guild,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
881,52,26,0,2,0.975,4340,AD_guild_split,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
882,39,11,13,17,0.625,2288,clinical_base,0.5714285714285715,0.1486904285332952,0.39285714285714285,0.75,0.39285714285714285,0.4583333333333333,0.75
883,41,12,11,16,0.6625,2288,clinical_guild,0.6085164835164835,0.2287204776352916,0.42857142857142855,0.7884615384615384,0.42857142857142855,0.5217391304347826,0.7884615384615384
884,43,13,9,15,0.7,2288,clinical_guild_split,0.6456043956043956,0.31107121959746675,0.4642857142857143,0.8269230769230769,0.4642857142857143,0.5909090909090909,0.8269230769230769
885,39,14,13,14,0.6625,2288,brain_base,0.625,0.2521743321208029,0.5,0.75,0.5,0.5185185185185185,0.75
886,44,10,8,18,0.675,2288,brain_guild,0.6016483516483517,0.23220893480841856,0.35714285714285715,0.8461538461538461,0.35714285714285715,0.5555555555555556,0.8461538461538461
887,43,12,9,16,0.6875,2288,brain_guild_split,0.6277472527472527,0.2769660894852339,0.42857142857142855,0.8269230769230769,0.42857142857142855,0.5714285714285714,0.8269230769230769
888,52,27,0,1,0.9875,2288,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
889,52,27,0,1,0.9875,2288,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
890,52,27,0,1,0.9875,2288,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
891,46,11,6,17,0.7125,4041,clinical_base,0.6387362637362637,0.32352358187441693,0.39285714285714285,0.8846153846153846,0.39285714285714285,0.6470588235294118,0.8846153846153846
892,43,11,9,17,0.675,4041,clinical_guild,0.6098901098901098,0.24209101306752098,0.39285714285714285,0.8269230769230769,0.39285714285714285,0.55,0.8269230769230769
893,45,11,7,17,0.7,4041,clinical_guild_split,0.6291208791208791,0.29496810637826143,0.39285714285714285,0.8653846153846154,0.39285714285714285,0.6111111111111112,0.8653846153846154
894,47,8,5,20,0.6875,4041,brain_base,0.5947802197802197,0.2450864589325623,0.2857142857142857,0.9038461538461539,0.2857142857142857,0.6153846153846154,0.9038461538461539
895,45,9,7,19,0.675,4041,brain_guild,0.5934065934065934,0.22276052780340766,0.32142857142857145,0.8653846153846154,0.32142857142857145,0.5625,0.8653846153846154
896,44,12,8,16,0.7,4041,brain_guild_split,0.6373626373626373,0.30261376633440124,0.42857142857142855,0.8461538461538461,0.42857142857142855,0.6,0.8461538461538461
897,52,27,0,1,0.9875,4041,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
898,52,27,0,1,0.9875,4041,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
899,52,27,0,1,0.9875,4041,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
